"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"RRP7A",0.0202147875812106,1.17712193312104,0.0979254239457368,0.923723188590678,0.955211833202661,-6.37747160164481
"CSGALNACT2",-0.0128884375518394,5.90688143778857,-0.097489678666642,0.924061430835072,0.955474284007936,-7.12171606586586
"CBWD1",-0.0114590904372722,4.76141886494495,-0.0969210549561285,0.924502841938482,0.955843353118962,-7.03246844067199
"TMEM44-AS1",0.0297818123149501,0.155313131580966,0.0964776454900639,0.924847070135061,0.956068874598786,-6.10516999639499
"SSNA1",0.0392477639310368,-0.842091853862747,0.0963354150551038,0.924957490044691,0.956068874598786,-5.85103834301094
"IST1",-0.00808855032793332,7.19389997108225,-0.0963135615515367,0.924974456052401,0.956068874598786,-7.19244572465241
"ETNK2",0.0266271261669863,-0.0746629995034065,0.0956771692555331,0.925468537393171,0.956430130089201,-6.04458631686006
"H6PD",0.013431604452701,3.20331156473695,0.0956456390555505,0.925493017617911,0.956430130089201,-6.81594526619206
"COQ6",0.0165728230554651,1.57284409339653,0.0954191544294204,0.925668863916529,0.956524492713747,-6.47244204039259
"AARS",0.0104763193243702,4.75068084408953,0.0950234474264992,0.925976107105495,0.956754602492802,-7.03161537164982
"COPS2",-0.00931569726519932,7.01359672504067,-0.094257831697961,0.926570598296617,0.957196142063218,-7.18403515833688
"CBWD3",0.0644738589286906,0.0782149214033982,0.0942552112231373,0.926572633143476,0.957196142063218,-6.0844835749269
"TTC32",0.0151276236102982,2.22356942285565,0.0936852738515057,0.927015212959254,0.957565924286467,-6.61594405734822
"FOXRED1",0.0267313515000325,0.976987627071589,0.0931019211979691,0.927468236930744,0.957946426368906,-6.32641547162833
"E2F5",0.0164842521755377,1.54690283303329,0.0925435501080251,0.927901885638619,0.958306848850034,-6.46673483143041
"HHAT",0.0158977546752359,2.01589586165353,0.0920295236344684,0.928301116476993,0.958591638580786,-6.57110647567292
"MALSU1",-0.0251016832412588,0.676964215664196,-0.0919703493104684,0.928347076939306,0.958591638580786,-6.24603767669412
"SLC46A1",-0.0248519185354419,-0.042561790755166,-0.0918584705704257,0.928433973456013,0.958593887184487,-6.05334511492415
"CCNI",-0.00783787383219092,6.1332521083539,-0.0916377258057819,0.928605429355368,0.958683433682116,-7.13659329187408
"TLL1",-0.0145267092922552,4.60015707344661,-0.0914465430244555,0.928753927052678,0.958749264173073,-7.01712626338662
"SEMA5B",0.0306249582305637,-0.0947042845334688,0.091114753471656,0.929011645169594,0.958881499061043,-6.0398938625359
"UXT",0.0152578714781644,2.15740058397235,0.0909930149534472,0.929106207905476,0.958881499061043,-6.60191319429668
"MRPL53",-0.0188435308168775,0.928769864767937,-0.0909543296666973,0.929136257684956,0.958881499061043,-6.31369504568085
"SLFN5",-0.0142238988760894,4.08325185023202,-0.090796583575794,0.929258792160422,0.958920495512556,-6.95688264882467
"CPOX",0.0207801648747874,1.61524490540961,0.0904301173077291,0.929543464281824,0.959126782632577,-6.48253346123879
"KIAA1257",-0.0257333022852531,0.128549240514658,-0.089894280359569,0.929959722541408,0.959468793704389,-6.09849167758263
"ADAMTS12",0.0136592196840968,2.01789859823893,0.0894653155598583,0.930292974240629,0.959725109731284,-6.57180704811842
"ABCC1",0.0253778044405711,0.423520285264757,0.0891257027436702,0.930556820563952,0.959909784363307,-6.17804388877776
"NXT2",-0.00946210913485501,4.58338680906567,-0.0890028709507838,0.930652251133764,0.959920712997132,-7.01564066018062
"PATZ1",0.0122871846024442,2.56016441360792,0.0882221619006929,0.931258826686086,0.960458811772224,-6.68837272100204
"SLC3A2",0.0137645720381303,2.96052230707705,0.0879742105081967,0.931451483216695,0.96056995375473,-6.77028097283797
"BET1",0.00878923317552793,6.55127788097176,0.0878245534211917,0.931567767961154,0.96060232338289,-7.16095114660601
"ACTL6A",-0.00846903440322855,6.23552234313341,-0.0873377625863295,0.931946019796631,0.960834523730232,-7.14314530286771
"MYH10",0.0075266188691554,6.38774846298569,0.0871839027946769,0.932065577354273,0.960834523730232,-7.15200130073522
"PALD1",0.0255664311190037,-0.223436671905579,0.0871401411279203,0.932099582905862,0.960834523730232,-6.00689014027178
"DAP",-0.011492164602541,3.23450411294138,-0.0870976291609823,0.932132617497725,0.960834523730232,-6.82251324449227
"ZNF746",-0.0194222878622609,0.517002597858469,-0.0868288014764953,0.932341517354451,0.96095795696693,-6.20330976432562
"JUND",0.0146422154427457,2.14790651017332,0.0866104592817259,0.932511189996924,0.96095795696693,-6.60026901586089
"TMPO",0.0115684737876336,4.3945709558123,0.0865110969570451,0.932588405126284,0.96095795696693,-6.99541670675188
"MKL2",-0.00981834506998247,5.78515366816597,-0.0865063748572211,0.93259207471974,0.96095795696693,-7.11472380029055
"ALKBH2",0.034250007786869,0.175037705582106,0.0862367734973789,0.932801587476538,0.961086319640961,-6.11155484724934
"ECM2",-0.0304797869050729,0.356177865036419,-0.0856923474054837,0.933224688329312,0.961434703491411,-6.15994391504537
"LPCAT2",-0.00886951376711309,4.49036868725555,-0.0851708375583458,0.933629999970632,0.961764698622333,-7.00602290968702
"ACADVL",0.0115751564233864,2.93381954326355,0.0849790599830609,0.933779052300045,0.961830676083297,-6.76523011987472
"MAP1LC3B",0.00854363170599548,4.71815628156743,0.0848280117351909,0.933896451063936,0.961840846679633,-7.02941298434687
"FAM96B",0.00991168305037071,3.31139973938989,0.0847476154206151,0.933958937911545,0.961840846679633,-6.83657408069742
"KIF14",0.0235679828059125,1.11323445817935,0.0839058914509882,0.934613183176321,0.962232618018988,-6.36276243141554
"BCL7B",0.0187781490024778,0.701820557331908,0.0838881293887673,0.934626989605968,0.962232618018988,-6.25391599409651
"ZNF283",-0.0115333770664856,3.24215495567324,-0.0838552163129669,0.934652572959481,0.962232618018988,-6.82420115921805
"ALDOA",0.0121664026221362,7.48390627366094,0.0837622753701189,0.934724816424878,0.962232618018988,-7.20688520374404
"CRTC3",0.0199354242410643,0.570583832134004,0.0837111524716629,0.934764554773726,0.962232618018988,-6.21813321564373
"BMS1P5",0.0148626654337642,1.5988538008461,0.0829835249064679,0.93533016709603,0.962727266505192,-6.47958596750226
"XRRA1",-0.0169823535155249,1.13328728694002,-0.0827432944388755,0.93551691547023,0.962826356359645,-6.36775080148733
"FEZ1",-0.0114773836676703,2.62759172375439,-0.0826407615053345,0.935596622905373,0.962826356359645,-6.70285935906753
"SYCP2L",-0.0170548421427494,1.3834491621712,-0.0814906150937551,0.936490778195219,0.963658890076291,-6.42962149631417
"HMBS",0.0191929032493481,0.766315945223646,0.081227428615376,0.936695399439254,0.963761995646836,-6.27154946445105
"MGME1",0.0127263120664818,2.03322404081473,0.0811426315524166,0.936761328159426,0.963761995646836,-6.57592981943627
"SMPD1",0.0193824206271648,0.577877228515703,0.0807401149281653,0.937074286833126,0.96399632289452,-6.22044770666755
"MESDC1",0.0212647036720878,-0.0210234777878345,0.08051067890674,0.937252679437187,0.964024809644476,-6.0601526042211
"USPL1",0.00802773313447069,5.58461974946185,0.0804853472584478,0.937272375687042,0.964024809644476,-7.10131860593546
"KAT5",0.0249700449720956,-0.154265797373586,0.0800049412859998,0.937645916533083,0.964219863325444,-6.02533840301251
"WDR74",-0.0160056860385286,0.753919903625789,-0.079999050211114,0.937650497250062,0.964219863325444,-6.26810418817626
"TMEM223",0.0182308017212172,0.309133940283827,0.0799126692220278,0.937717664695818,0.964219863325444,-6.14796229208753
"SPAST",-0.00836261535892557,4.42262566875029,-0.0791285198447873,0.938327420385288,0.964759178706,-6.99917267226888
"RILPL1",-0.0204983073397278,-0.131785234640483,-0.0788577625595605,0.938537971229606,0.964887983323913,-6.03125921780263
"NSUN6",0.0103014682277873,3.90000889937014,0.0787368944930434,0.938631964274133,0.964896945195041,-6.93278032098042
"DEGS1",-0.00936029137518979,3.78647452090799,-0.0784582549439221,0.938848652010443,0.964983191960443,-6.91579674174735
"RBM17",-0.00867942180086434,3.91748203380871,-0.0782879734581092,0.938981076203676,0.964983191960443,-6.93529818571444
"ZNF3",-0.00769772482898734,5.2911976875408,-0.0782832875904353,0.938984720327838,0.964983191960443,-7.07970382610002
"WRN",-0.00935632672799347,5.65477517801498,-0.0781662454632041,0.939075742585593,0.964983191960443,-7.10647840484292
"MMACHC",-0.0221620725941121,-0.0189232259246561,-0.0780806868947296,0.939142281031232,0.964983191960443,-6.06067760476888
"RNF213",0.00887462010037687,4.05339060259855,0.0777489553073683,0.939400271501227,0.965160634889347,-6.95400172181646
"SRRT",0.0228937233580893,0.367138227720009,0.0773946474700549,0.939675827712649,0.965356091389924,-6.16346470606422
"BAHD1",0.0151328577991637,0.886188864711257,0.0769384061836185,0.94003067284646,0.965632960804149,-6.30398013547937
"TRHDE",-0.0520112159326958,-0.851643809268043,-0.0765610945783989,0.940324140068834,0.965772690202825,-5.85030434682456
"METTL12",-0.0153075781597281,1.05555118628129,-0.0765440411931178,0.940337404150643,0.965772690202825,-6.3479406511297
"MORC2",-0.0158212004335998,0.841617702405969,-0.0762595163414623,0.940558709669634,0.965877532953008,-6.29191761888
"AEBP1",-0.0225751929940577,0.139161147959204,-0.07601621540929,0.940747955068888,0.965877532953008,-6.10240902779304
"STXBP1",0.0082488867667645,3.82757761818553,0.0760117007506988,0.940751466716505,0.965877532953008,-6.92228582875895
"CTPS2",0.0100274915252667,4.12367589604691,0.0759738144166371,0.940780935985427,0.965877532953008,-6.96352809536917
"CCDC163P",-0.0253442888712143,-0.325430397470835,-0.0757279527191666,0.940972177751415,0.965918075148508,-5.9813191370199
"LRIG3",0.00877933961072097,3.6401723554172,0.0756817913753399,0.941008084455783,0.965918075148508,-6.89348189463303
"MRPL18",-0.00665336250729176,6.21277550312282,-0.0755938075641855,0.941076523237928,0.965918075148508,-7.14285053235668
"ROBO1",-0.0140011556836406,2.22928610043422,-0.0754284835822063,0.941205122917174,0.965958685515051,-6.61882155227596
"FZD8",0.0108912429820158,2.3007852459889,0.0753234462153181,0.941286828677769,0.965958685515051,-6.63433869330654
"RSF1",0.00938310428399536,6.33977326853395,0.0750103548743851,0.941530378236519,0.966120996621584,-7.15029784589186
"POC1B",-0.00940594767266134,3.53943864740103,-0.0745099920455425,0.941919616695015,0.966432758696418,-6.87693186150587
"SDHAP3",0.0197366387206246,-0.0339803297854817,0.0740206005470099,0.942300335704875,0.966544691428757,-6.05725958937226
"SYVN1",0.0210091190448089,0.289660298126873,0.0739796739456553,0.942332174976396,0.966544691428757,-6.14325876453921
"RCN2",0.00682474333464,4.54205894353625,0.0738645689441215,0.942421722661739,0.966544691428757,-7.01264190944861
"CLCN6",0.0153388036924678,1.2428918856698,0.0735506793764986,0.942665922030303,0.966544691428757,-6.3959220379021
"FGFR1OP",0.00839229425607524,4.35364082635403,0.0735449567958008,0.942670374132719,0.966544691428757,-6.99191044760052
"YLPM1",-0.00782157998860455,4.2217830883393,-0.0734324607567306,0.942757895180172,0.966544691428757,-6.97594822453829
"MRPL38",-0.0216975920350891,-0.144600288076109,-0.0732406009435478,0.942907162444972,0.966544691428757,-6.02813186486879
"LMBR1",-0.00933259501546635,3.79985955362252,-0.0732310929993596,0.942914559701354,0.966544691428757,-6.91826098818096
"GLI3",0.0088207027699152,3.74373685612845,0.0731820296564188,0.942952731462445,0.966544691428757,-6.90982098743297
"IDI1",0.00818123009622695,8.11847309056957,0.0731695150258717,0.942962467991408,0.966544691428757,-7.23395988839853
"TMEM173",-0.0181389558150031,0.0490781406235734,-0.0730707279658932,0.943039325820315,0.966544691428757,-6.07903797157457
"SLC16A9",-0.00859768033515707,6.19515225738247,-0.0730521642407361,0.943053768747104,0.966544691428757,-7.14200729652693
"ANKAR",-0.0274764116966439,0.450116392128193,-0.0719786130084271,0.943889047871043,0.96731315792599,-6.18666906302086
"MTIF2",-0.00754749721107384,4.64268388863568,-0.0716010623578365,0.944182818822917,0.967526588931471,-7.02310931423046
"MRPS31P5",0.0086050980183412,4.16279589232987,0.071359568599194,0.944370728880266,0.967631512929476,-6.96885733078727
"NSFP1",-0.0839215771175574,-1.1841591577496,-0.0708626238801642,0.944757420391303,0.967940077121296,-5.77057076679877
"NEMP1",0.010033911676337,4.72713464976598,0.0707198283209386,0.944868537772291,0.967966274775325,-7.03148556300987
"ARAF",0.0141677028970233,1.15837661045757,0.0705618223066747,0.944991492701036,0.968004593510069,-6.37523451337008
"DDX1",0.00585132818458955,7.62400777019766,0.0703215411871834,0.945178474189861,0.968108485150564,-7.21410357475168
"CYB561D2",-0.0146997165758875,0.555564790728157,-0.0701490637598109,0.945312694456641,0.968158321666989,-6.21518168483646
"EXOC8",0.00953365505903569,3.65960477581399,0.0696112817198852,0.945731202574367,0.968499281123085,-6.89705812462918
"SLU7",-0.00645779840202465,6.2017109416074,-0.0687935332278981,0.946367616428536,0.969063310397184,-7.14272669026315
"SLFN12",0.0281189478456787,-0.466411396654804,0.0684021944654548,0.946672190162984,0.969287470065529,-5.94643564315167
"CCDC88A",0.0118519950274711,5.97792650346943,0.0679726055027402,0.947006543737571,0.96941440446728,-7.1289630911712
"ING1",0.0131217111862607,1.33382598559886,0.0679369192031064,0.947034319236316,0.96941440446728,-6.41877016755734
"FH",-0.00750572871918287,4.65944989965067,-0.0678653015518857,0.947090061184787,0.96941440446728,-7.02504626057615
"PNMA2",-0.00718907064767915,4.75357251524244,-0.0678026002016584,0.947138863578063,0.96941440446728,-7.03428501892042
"CDK8",0.0126517014980045,1.49303735270282,0.0676015048067351,0.947295383844654,0.969486909207874,-6.45630536068641
"DPF2",0.00803913067325457,4.08387675729388,0.0672197399616193,0.947592532449685,0.969703310542478,-6.95897586814288
"LINC01000",-0.0179158460491027,0.171750290597206,-0.0670371698017818,0.947734639798195,0.969761028153063,-6.11217182665845
"HEATR5B",-0.0078203486075008,5.65786959638439,-0.0668517652810113,0.947878955269732,0.96978845439715,-7.10758529582362
"CCNA2",-0.0189885574308991,0.269698589261702,-0.0667382150071275,0.947967341678151,0.96978845439715,-6.13840162961493
"SNRPA1",0.00797832741162363,4.01043612075176,0.0666724051543385,0.948018567749613,0.96978845439715,-6.94901069432541
"GPBP1",0.0061607047384431,6.44606497288438,0.0663126168633353,0.948298629537449,0.969987253047933,-7.15700004165095
"NAP1L4",0.0432803157881068,-1.05459934083824,0.0661510567831081,0.948424391432924,0.970028201126597,-5.80209068392568
"HSPE1",0.00591665057112412,6.49498450570584,0.0647926058262594,0.949481896874618,0.971014630868668,-7.15978728646343
"UBE2E1",0.00840128923053429,3.52929621131415,0.0646143443199773,0.949620674644779,0.971014630868668,-6.87603816870328
"ELK4",0.00964642365945689,4.48722686108619,0.0643749325983965,0.949807061002782,0.971014630868668,-7.00737679604391
"DCUN1D4",0.006645513781951,5.80150631126609,0.0643743534325471,0.949807511897674,0.971014630868668,-7.11763010195825
"EBF3",0.0210869482109731,-0.122306388886047,0.064264632513453,0.949892932668332,0.971014630868668,-6.03479757648012
"TMEM131",-0.00744775502980044,3.89055525495436,-0.0642507359473798,0.949903751576251,0.971014630868668,-6.93252377181572
"ZNF148",-0.00757749119948947,5.97165140561369,-0.0640670979623817,0.950046720433221,0.971073048030884,-7.12884839792911
"SNAP91",0.00943191705169877,3.37675579863574,0.0639090440752358,0.950169772605444,0.971111099000144,-6.84991018160982
"RAB11B",0.0133549535474577,0.846811947567471,0.0637063814160874,0.95032755672473,0.971184637313974,-6.29448638309474
"GABRB2",0.0128039977675201,3.00463319583042,0.063356183914367,0.950600210125389,0.971296803694841,-6.78095345424989
"KIAA1429",0.00593810471115042,6.2880154951802,0.0633448977985625,0.950608997270585,0.971296803694841,-7.1481613710662
"ZFY",-0.010495168867215,4.44373485440769,-0.0631763750569296,0.950740206537001,0.971343154579338,-7.00270778119041
"SMPDL3B",-0.0205374920304867,0.46038414102654,-0.0628718667967673,0.950977295933352,0.971497661925413,-6.18987296461579
"CENPBD1P1",-0.00944417836300726,3.0850605428554,-0.0624750685718511,0.951286249486965,0.97172554960233,-6.7962924158928
"CHPF",0.0207390443871436,-0.250829962565355,0.0618679433146005,0.951758983215365,0.971990153557137,-6.00178812141379
"IQCD",0.0131728860375953,1.51311911477058,0.0618252567682424,0.951792221518397,0.971990153557137,-6.46130973396891
"TXNDC12",-0.00690568900219901,4.38979920238303,-0.061811419393798,0.951802996147863,0.971990153557137,-6.99686813744094
"AK5",0.019207276843399,-0.427860920123722,0.0612844106494147,0.952213364967747,0.972321471402406,-5.95661555418749
"NSMCE1",0.00695246176508224,4.10232846386171,0.0609264667169986,0.952492095391737,0.972518323349351,-6.96187391108149
"CWC15",0.00560484822961715,6.18922228200505,0.0605541401616178,0.952782032566853,0.972726581114675,-7.14255615920659
"TRIM13",-0.00634964367931801,4.88727819487812,-0.0601588908426318,0.953089827885939,0.972953031624811,-7.04721096757251
